3578.0,26.0,19.0,5.0,1367.0,3.0,1.0,2.0,217.0,13.0,69.14%,2025-12-19 09:50:00
3682.0,28.0,21.0,5.0,1286.0,6.0,2.0,5.0,194.0,13.0,71.15%,2025-12-19 09:55:00
3789.0,29.0,22.0,5.0,1210.0,6.0,3.0,5.0,163.0,13.0,73.22%,2025-12-19 10:00:00
3707.0,31.0,24.0,5.0,1275.0,4.0,1.0,4.0,180.0,13.0,71.63%,2025-12-19 10:05:00
4077.0,35.0,28.0,5.0,951.0,5.0,1.0,5.0,134.0,13.0,78.78%,2025-12-19 10:10:00
4355.0,36.0,29.0,6.0,715.0,4.0,1.0,4.0,92.0,13.0,84.15%,2025-12-19 10:15:00
4351.0,41.0,34.0,6.0,729.0,4.0,2.0,3.0,82.0,13.0,84.08%,2025-12-19 10:20:00
4221.0,37.0,30.0,6.0,840.0,4.0,2.0,3.0,101.0,13.0,81.57%,2025-12-19 10:25:00
4212.0,44.0,37.0,6.0,863.0,4.0,2.0,3.0,87.0,13.0,81.39%,2025-12-19 10:30:00
4273.0,45.0,38.0,6.0,786.0,5.0,2.0,4.0,103.0,13.0,82.57%,2025-12-19 10:35:00
4172.0,50.0,43.0,6.0,898.0,4.0,2.0,3.0,92.0,13.0,80.62%,2025-12-19 10:40:00
4156.0,50.0,43.0,6.0,906.0,4.0,2.0,3.0,100.0,13.0,80.31%,2025-12-19 10:45:00
4113.0,51.0,44.0,6.0,940.0,4.0,2.0,3.0,109.0,13.0,79.48%,2025-12-19 10:50:00
4125.0,51.0,44.0,6.0,933.0,4.0,2.0,3.0,104.0,13.0,79.71%,2025-12-19 10:55:00
4202.0,51.0,44.0,6.0,860.0,4.0,2.0,3.0,100.0,13.0,81.20%,2025-12-19 11:00:00
4170.0,51.0,44.0,7.0,886.0,6.0,3.0,5.0,106.0,13.0,80.58%,2025-12-19 11:05:00
4208.0,53.0,46.0,7.0,877.0,6.0,3.0,5.0,77.0,13.0,81.31%,2025-12-19 11:10:00
