4288.0,31.0,24.0,10.0,806.0,5.0,0.0,1.0,87.0,10.0,82.60%,2026-03-10 09:45:00
4372.0,33.0,27.0,10.0,705.0,7.0,1.0,2.0,104.0,10.0,84.22%,2026-03-10 09:50:00
4294.0,37.0,31.0,11.0,805.0,6.0,1.0,2.0,82.0,10.0,82.72%,2026-03-10 09:55:00
4359.0,38.0,32.0,12.0,718.0,7.0,2.0,3.0,104.0,10.0,83.97%,2026-03-10 10:00:00
4249.0,38.0,32.0,10.0,819.0,7.0,2.0,3.0,113.0,10.0,81.85%,2026-03-10 10:05:00
4301.0,42.0,36.0,11.0,780.0,6.0,1.0,2.0,100.0,10.0,82.85%,2026-03-10 10:10:00
4322.0,45.0,39.0,13.0,760.0,7.0,2.0,3.0,99.0,10.0,83.26%,2026-03-10 10:15:00
4231.0,44.0,38.0,12.0,847.0,7.0,2.0,3.0,103.0,10.0,81.51%,2026-03-10 10:20:00
4270.0,44.0,38.0,12.0,799.0,7.0,2.0,3.0,112.0,10.0,82.26%,2026-03-10 10:25:00
4158.0,42.0,36.0,11.0,903.0,7.0,2.0,3.0,120.0,10.0,80.10%,2026-03-10 10:30:00
4090.0,41.0,35.0,11.0,968.0,7.0,2.0,3.0,123.0,10.0,78.79%,2026-03-10 10:35:00
4150.0,43.0,37.0,11.0,914.0,7.0,2.0,3.0,117.0,10.0,79.95%,2026-03-10 10:40:00
4054.0,44.0,38.0,12.0,1005.0,7.0,2.0,3.0,122.0,10.0,78.10%,2026-03-10 10:45:00
3964.0,45.0,39.0,11.0,1089.0,7.0,2.0,3.0,128.0,10.0,76.36%,2026-03-10 10:50:00
3957.0,48.0,42.0,13.0,1087.0,7.0,2.0,3.0,137.0,10.0,76.23%,2026-03-10 10:55:00
3949.0,44.0,38.0,12.0,1105.0,7.0,2.0,3.0,127.0,10.0,76.07%,2026-03-10 11:00:00
4039.0,46.0,40.0,12.0,1016.0,6.0,2.0,3.0,126.0,10.0,77.81%,2026-03-10 11:05:00
4062.0,46.0,40.0,12.0,1003.0,6.0,2.0,3.0,116.0,10.0,78.25%,2026-03-10 11:10:00
3949.0,49.0,43.0,12.0,1118.0,4.0,1.0,2.0,114.0,10.0,76.07%,2026-03-10 11:15:00
4078.0,50.0,44.0,12.0,988.0,3.0,1.0,2.0,115.0,10.0,78.56%,2026-03-10 11:20:00
4102.0,52.0,46.0,12.0,955.0,3.0,1.0,2.0,124.0,10.0,79.02%,2026-03-10 11:25:00
4123.0,54.0,48.0,12.0,941.0,3.0,1.0,2.0,117.0,10.0,79.43%,2026-03-10 11:30:00
4123.0,54.0,48.0,12.0,941.0,3.0,1.0,2.0,117.0,10.0,79.43%,2026-03-10 13:00:00
4102.0,57.0,51.0,12.0,961.0,4.0,1.0,2.0,118.0,10.0,79.02%,2026-03-10 13:05:00
4138.0,60.0,54.0,13.0,941.0,4.0,1.0,2.0,102.0,10.0,79.71%,2026-03-10 13:10:00
4094.0,61.0,55.0,14.0,968.0,5.0,1.0,2.0,119.0,10.0,78.87%,2026-03-10 13:15:00
4105.0,61.0,55.0,13.0,964.0,5.0,1.0,2.0,112.0,10.0,79.08%,2026-03-10 13:20:00
4138.0,61.0,55.0,13.0,946.0,5.0,1.0,2.0,97.0,10.0,79.71%,2026-03-10 13:25:00
4136.0,64.0,58.0,15.0,933.0,6.0,2.0,3.0,112.0,10.0,79.68%,2026-03-10 13:30:00
4136.0,68.0,62.0,17.0,934.0,5.0,1.0,2.0,111.0,10.0,79.68%,2026-03-10 13:35:00
4140.0,68.0,62.0,17.0,933.0,6.0,2.0,3.0,108.0,10.0,79.75%,2026-03-10 13:40:00
4124.0,65.0,59.0,15.0,952.0,6.0,2.0,3.0,105.0,10.0,79.45%,2026-03-10 13:45:00
4114.0,67.0,61.0,16.0,964.0,7.0,2.0,3.0,103.0,10.0,79.25%,2026-03-10 13:50:00
4122.0,66.0,60.0,16.0,942.0,7.0,2.0,3.0,117.0,10.0,79.41%,2026-03-10 13:55:00
4141.0,67.0,61.0,16.0,931.0,8.0,3.0,3.0,109.0,10.0,79.77%,2026-03-10 14:00:00
4201.0,67.0,61.0,16.0,894.0,8.0,3.0,3.0,86.0,10.0,80.93%,2026-03-10 14:05:00
4196.0,68.0,62.0,15.0,884.0,7.0,2.0,3.0,101.0,10.0,80.83%,2026-03-10 14:10:00
4181.0,67.0,61.0,14.0,898.0,6.0,2.0,3.0,102.0,10.0,80.54%,2026-03-10 14:15:00
4174.0,67.0,61.0,14.0,912.0,5.0,1.0,2.0,95.0,10.0,80.41%,2026-03-10 14:20:00
4149.0,66.0,60.0,13.0,934.0,7.0,2.0,3.0,98.0,10.0,79.93%,2026-03-10 14:25:00
4136.0,66.0,60.0,13.0,934.0,7.0,2.0,3.0,111.0,10.0,79.68%,2026-03-10 14:30:00
4170.0,66.0,60.0,13.0,908.0,7.0,2.0,3.0,103.0,10.0,80.33%,2026-03-10 14:35:00
4181.0,67.0,61.0,13.0,904.0,7.0,2.0,3.0,96.0,10.0,80.54%,2026-03-10 14:40:00
4223.0,67.0,61.0,13.0,868.0,7.0,2.0,3.0,90.0,10.0,81.35%,2026-03-10 14:45:00
4258.0,68.0,62.0,14.0,822.0,7.0,2.0,3.0,101.0,10.0,82.03%,2026-03-10 14:50:00
4261.0,70.0,64.0,16.0,825.0,7.0,2.0,3.0,95.0,10.0,82.08%,2026-03-10 14:55:00
4302.0,71.0,65.0,16.0,790.0,7.0,2.0,3.0,89.0,10.0,82.87%,2026-03-10 15:00:00
