ts_code,trade_date,his_low,his_high,cost_5pct,cost_15pct,cost_50pct,cost_85pct,cost_95pct,weight_avg,winner_rate,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate
,,,,,,,,,,,,,,,,,,,,2.39
,,,,,,,,,,,,,,,,,,,,3.03
,,,,,,,,,,,,,,,,,,,,2.52
,,,,,,,,,,,,,,,,,,,,4.4
,,,,,,,,,,,,,,,,,,,,6.88
,,,,,,,,,,,,,,,,,,,,7.38
,,,,,,,,,,,,,,,,,,,,5.6
,,,,,,,,,,,,,,,,,,,,3.15
,,,,,,,,,,,,,,,,,,,,2.84
,,,,,,,,,,,,,,,,,,,,2.84
,,,,,,,,,,,,,,,,,,,,11.98
,,,,,,,,,,,,,,,,,,,,8.52
,,,,,,,,,,,,,,,,,,,,6.91
,,,,,,,,,,,,,,,,,,,,4.99
,,,,,,,,,,,,,,,,,,,,3.8
,,,,,,,,,,,,,,,,,,,,5.9
,,,,,,,,,,,,,,,,,,,,9.17
,,,,,,,,,,,,,,,,,,,,3.86
,,,,,,,,,,,,,,,,,,,,3.8
,,,,,,,,,,,,,,,,,,,,4.25
,,,,,,,,,,,,,,,,,,,,5.15
,,,,,,,,,,,,,,,,,,,,6.24
,,,,,,,,,,,,,,,,,,,,5.81
,,,,,,,,,,,,,,,,,,,,6.11
,,,,,,,,,,,,,,,,,,,,4.26
,,,,,,,,,,,,,,,,,,,,10.6
,,,,,,,,,,,,,,,,,,,,17.95
,,,,,,,,,,,,,,,,,,,,15.25
,,,,,,,,,,,,,,,,,,,,7.91
,,,,,,,,,,,,,,,,,,,,5.33
,,,,,,,,,,,,,,,,,,,,4.98
,,,,,,,,,,,,,,,,,,,,3.58
,,,,,,,,,,,,,,,,,,,,5.63
,,,,,,,,,,,,,,,,,,,,6.23
,,,,,,,,,,,,,,,,,,,,6.31
,,,,,,,,,,,,,,,,,,,,3.25
,,,,,,,,,,,,,,,,,,,,3.03
,,,,,,,,,,,,,,,,,,,,3.87
,,,,,,,,,,,,,,,,,,,,5.03
,,,,,,,,,,,,,,,,,,,,2.69
,,,,,,,,,,,,,,,,,,,,2.21
,,,,,,,,,,,,,,,,,,,,2.77
,,,,,,,,,,,,,,,,,,,,2.4
