date,open,high,low,close,volume
2025-02-19,3320.7801,3352.0867,3320.5809,3351.5392,50291296500
2025-02-20,3347.5893,3355.5571,3338.0335,3350.7833,50435711400
2025-02-21,3356.6947,3381.0575,3339.0256,3379.1128,60819020600
2025-02-24,3374.0813,3384.8106,3355.8694,3373.0276,59818820300
2025-02-25,3345.6534,3369.5583,3337.8448,3346.0398,52757856200
2025-02-26,3351.2093,3380.2144,3351.2093,3380.2144,55399203100
2025-02-27,3378.4494,3388.7808,3353.5712,3388.0622,57581502000
2025-02-28,3374.6636,3383.1909,3318.7162,3320.8973,56831950400
2025-03-03,3328.3955,3349.0169,3304.5931,3316.9253,50241786200
2025-03-04,3300.4980,3327.8242,3297.5304,3324.2099,42999611100
2025-03-05,3324.6962,3342.7143,3314.1478,3341.9649,46095269600
2025-03-06,3353.5703,3387.0538,3348.6840,3381.0983,53999270900
2025-03-07,3373.1808,3390.9442,3363.9288,3372.5458,51766355100
2025-03-10,3373.2588,3375.7978,3347.1859,3366.1630,45038083200
2025-03-11,3335.4394,3379.8287,3334.8313,3379.8284,44846832300
2025-03-12,3385.6853,3392.4086,3370.2204,3371.9235,50219510000
2025-03-13,3371.0945,3377.1183,3341.1182,3358.7285,51901347900
2025-03-14,3361.6861,3421.2333,3360.6063,3419.5616,58266338800
2025-03-17,3430.8093,3436.3516,3422.4618,3426.1285,51568513800
2025-03-18,3434.5653,3437.0654,3423.3005,3429.7593,45491606300
2025-03-19,3424.1726,3439.0463,3414.5933,3426.4291,44031629900
2025-03-20,3425.2157,3427.0454,3404.6620,3408.9482,45163068200
2025-03-21,3401.7593,3414.7094,3355.8396,3364.8307,52086263000
2025-03-24,3364.8342,3373.6936,3340.2383,3370.0283,51331026000
2025-03-25,3370.0008,3379.9884,3361.0462,3369.9763,45635739300
2025-03-26,3365.6658,3382.3424,3365.6658,3368.6973,42853377000
2025-03-27,3362.7123,3394.0349,3351.1739,3373.7489,41477631400
2025-03-28,3372.0388,3375.0528,3346.0807,3351.3068,41228428900
2025-03-31,3343.3442,3361.7415,3317.7381,3335.7462,47257197800
2025-04-01,3340.7121,3357.6215,3338.7788,3348.4351,42258867000
2025-04-02,3344.1711,3361.1340,3343.1155,3350.1266,35012736400
2025-04-03,3319.6057,3358.4256,3319.6057,3342.0077,40051782700
2025-04-07,3193.1024,3217.7818,3040.6932,3096.5762,66219958400
2025-04-08,3094.2619,3145.5491,3085.1229,3145.5491,66224238700
2025-04-09,3110.0101,3186.8099,3070.0778,3186.8099,68479717400
2025-04-10,3227.8362,3239.9408,3201.5714,3223.6379,59120827300
2025-04-11,3219.5053,3249.8536,3211.3497,3238.2268,47553180400
2025-04-14,3251.9779,3272.7203,3244.7327,3262.8075,47137322000
2025-04-15,3260.6850,3268.9848,3246.3369,3267.6623,39666289500
2025-04-16,3267.6650,3276.0045,3233.7911,3276.0039,42953485400
2025-04-17,3261.7177,3285.9154,3258.1451,3280.3412,38201269800
2025-04-18,3270.3534,3283.0896,3262.3916,3276.7304,35883619300
2025-04-21,3273.1383,3298.6398,3270.0131,3291.4341,37930758800
2025-04-22,3289.1664,3311.1529,3288.3316,3299.7571,40316761500
2025-04-23,3308.1514,3312.1923,3293.0633,3296.3552,41163321200
2025-04-24,3295.1487,3313.5087,3286.2363,3297.2881,39284474900
2025-04-25,3300.3916,3305.2618,3288.7545,3295.0600,41104319200
2025-04-28,3292.0559,3296.9318,3279.8773,3288.4147,41066586300
2025-04-29,3281.4453,3294.9815,3277.6271,3286.6548,38896167200
2025-04-30,3284.0812,3292.2002,3277.5499,3279.0314,43579433500
2025-05-06,3295.2504,3316.4476,3286.9886,3316.1135,47436961700
2025-05-07,3354.9737,3356.6884,3324.8088,3342.6651,51115960600
2025-05-08,3331.2052,3359.7309,3327.9024,3351.9958,42837776600
2025-05-09,3350.4050,3351.2198,3335.1270,3341.9989,39890919100
2025-05-12,3352.9698,3372.4724,3344.2687,3369.2445,41823991000
2025-05-13,3386.2344,3386.2344,3370.2516,3374.8707,42624070000
2025-05-14,3374.2353,3417.3142,3368.0781,3403.9481,46493444100
2025-05-15,3398.4272,3402.8656,3378.0208,3380.8214,42410091600
2025-05-16,3374.7061,3380.2900,3356.6609,3367.4619,39540103000
2025-05-19,3365.8823,3373.5994,3356.6483,3367.5829,40307480500
2025-05-20,3371.6886,3387.8040,3369.9629,3380.4780,40554453400
2025-05-21,3380.2094,3394.7541,3380.2094,3387.5736,41249616500
2025-05-22,3381.8650,3390.5925,3376.2331,3380.1885,39421720600
2025-05-23,3376.8691,3389.4686,3348.3717,3348.3717,40022700400
2025-05-26,3346.5610,3362.3070,3336.3552,3346.8388,34756210100
2025-05-27,3346.5029,3351.5718,3332.4895,3340.6870,34407115700
2025-05-28,3341.8518,3348.2340,3336.7273,3339.9319,34155544300
2025-05-29,3340.4012,3368.6334,3337.4150,3363.4455,39323380600
2025-05-30,3358.8093,3361.2751,3341.6484,3347.4873,38560217000
2025-06-03,3340.0666,3366.9974,3340.0666,3361.9755,39806077200
2025-06-04,3363.3910,3379.6401,3363.3910,3376.2029,38649464300
2025-06-05,3378.2169,3387.7645,3371.1457,3384.0985,40625209300
2025-06-06,3384.2949,3391.4510,3379.7641,3385.3579,38012288600
2025-06-09,3388.7783,3402.0503,3383.0742,3399.7716,42734794700
2025-06-10,3402.0130,3406.4515,3365.6674,3384.8163,48161856800
2025-06-11,3385.4568,3413.5132,3385.4568,3402.3159,42409031300
2025-06-12,3397.9720,3408.2049,3388.8657,3402.6580,40949061000
2025-06-13,3397.4844,3401.5526,3370.5924,3376.9960,51006522100
2025-06-16,3369.3661,3389.7563,3368.8764,3388.7293,40538327800
2025-06-17,3388.1801,3393.3127,3376.4201,3387.4049,39001244700
2025-06-18,3386.1360,3391.7087,3369.9859,3388.8086,37868489100
2025-06-19,3384.2932,3386.9194,3353.9355,3362.1082,41532765500
2025-06-20,3358.9128,3370.7984,3357.7061,3359.8954,35022366200
2025-06-23,3349.4603,3389.4524,3347.6508,3381.5816,38456139700
2025-06-24,3380.0800,3423.7835,3380.0800,3420.5660,46096380000
2025-06-25,3419.0914,3459.0093,3417.4105,3455.9736,50938406400
2025-06-26,3451.7193,3462.7520,3446.1855,3448.4534,49654107700
2025-06-27,3450.6863,3462.6273,3421.0403,3424.2267,52312943200
2025-06-30,3423.4738,3447.4600,3420.1118,3444.4256,45734804900
2025-07-01,3445.8457,3459.5866,3441.0379,3457.7474,44435673900
2025-07-02,3458.1710,3461.3280,3447.9557,3454.7924,49811677600
2025-07-03,3456.1519,3463.6198,3446.9739,3461.1506,43854346500
2025-07-04,3459.5924,3497.2248,3455.4938,3472.3192,50019521000
2025-07-07,3467.9849,3474.8007,3462.7923,3473.1271,43663134000
2025-07-08,3474.6316,3499.8857,3474.6316,3497.4753,49348477300
2025-07-09,3498.7240,3512.6687,3491.2007,3493.0495,52392008800
2025-07-10,3491.4973,3526.5899,3491.4973,3509.6818,56415980500
2025-07-11,3511.3656,3555.2179,3506.7994,3510.1772,66418524900
2025-07-14,3513.2515,3532.1183,3513.2515,3519.6498,57208470500
2025-07-15,3519.8052,3527.0379,3483.3798,3504.9988,57207472600
2025-07-16,3502.8987,3511.8058,3489.1368,3503.7769,47087857800
2025-07-17,3500.3715,3517.2847,3499.1856,3516.8255,47221105600
2025-07-18,3519.4752,3536.0143,3518.2313,3534.4827,49348408800
2025-07-21,3542.8164,3560.6285,3542.5677,3559.7912,63364973600
2025-07-22,3561.6316,3584.7185,3547.2520,3581.8611,71615523000
2025-07-23,3588.8777,3613.0223,3577.5942,3582.2980,76767238800
2025-07-24,3578.9121,3608.7278,3577.1131,3605.7269,77326583500
2025-07-25,3604.4505,3610.0287,3586.2200,3593.6553,69718954900
2025-07-28,3594.2313,3606.2742,3582.1489,3597.9369,59418787700
2025-07-29,3595.8099,3611.3532,3585.9435,3609.7113,61064205800
2025-07-30,3608.3540,3636.1664,3593.7338,3615.7167,63722191600
2025-07-31,3604.6959,3606.3744,3562.6072,3573.2082,65450934900
2025-08-01,3568.2608,3581.7457,3550.0434,3559.9518,50956308000
2025-08-04,3547.1629,3583.3088,3547.1629,3583.3088,45857361800
2025-08-05,3588.8077,3617.5976,3586.9686,3617.5976,49979778000
2025-08-06,3615.8080,3634.3135,3613.9894,3633.9949,51246727300
2025-08-07,3637.7811,3645.1170,3622.5224,3639.6666,53550120200
2025-08-08,3634.8546,3645.3667,3625.4508,3635.1281,52640757200
2025-08-11,3637.0534,3656.8517,3629.6267,3647.5467,55139334800
2025-08-12,3647.9625,3669.0384,3647.9625,3665.9177,53662373900
2025-08-13,3668.6581,3688.6276,3666.5468,3683.4648,61352888400
2025-08-14,3685.5223,3704.7715,3662.5695,3666.4426,64782958700
2025-08-15,3659.8146,3702.2553,3658.3762,3696.7705,67852170300
2025-08-18,3712.4952,3745.9390,3702.3802,3728.0273,77601666900
2025-08-19,3728.4851,3746.6690,3718.1467,3727.2879,69609975000
2025-08-20,3716.6847,3767.4300,3704.9912,3766.2104,67983642600
2025-08-21,3770.6757,3787.9806,3757.9918,3771.0989,69155295900
2025-08-22,3772.2769,3825.7592,3772.2769,3825.7592,69813627700
2025-08-25,3848.1629,3883.5617,3839.9724,3883.5617,88547480200
2025-08-26,3871.4710,3888.5985,3859.7575,3868.3820,73456530500
2025-08-27,3869.6116,3887.1980,3800.3499,3800.3499,85863349900
2025-08-28,3796.7112,3845.0871,3761.4221,3843.5974,78835194700
2025-08-29,3842.8234,3867.6058,3839.2059,3857.9274,73946236600
2025-09-01,3869.7457,3879.0453,3853.6584,3875.5304,74770953600
2025-09-02,3877.0858,3885.3145,3828.6775,3858.1334,76261883300
2025-09-03,3865.2860,3868.3877,3794.8837,3813.5566,64566851000
2025-09-04,3807.7571,3808.3955,3732.8404,3765.8759,71022793300
2025-09-05,3761.8801,3817.1589,3745.3091,3812.5143,62622338000
2025-09-08,3811.6692,3833.1430,3803.6033,3826.8407,66006689800
2025-09-09,3816.6574,3834.6710,3791.7243,3807.2923,60023938000
2025-09-10,3806.5842,3826.9959,3794.0574,3812.2212,53453982500
2025-09-11,3806.0564,3875.3094,3796.4345,3875.3094,61701293000
2025-09-12,3875.5072,3892.7375,3866.5388,3870.5984,70064178400
2025-09-15,3876.0974,3879.7365,3855.9725,3860.5036,64479394400
2025-09-16,3865.9801,3876.6901,3838.6483,3861.8651,67343972300
2025-09-17,3854.0726,3882.6687,3848.9455,3876.3409,66343471300
2025-09-18,3876.0592,3899.9594,3800.9953,3831.6562,87602738900
2025-09-19,3830.4437,3843.1696,3811.9029,3820.0894,68229261300
2025-09-22,3822.0096,3831.7404,3806.2016,3828.5764,56832568600
2025-09-23,3830.1379,3838.6059,3774.5282,3821.8327,70190286800
2025-09-24,3804.4833,3854.9230,3804.3279,3853.6422,60205667000
2025-09-25,3852.4310,3866.1058,3840.4590,3853.3021,58995053100
2025-09-26,3839.8553,3856.6062,3828.1060,3828.1060,55127533500
2025-09-29,3828.1656,3881.0023,3809.5352,3862.5317,60846639900
2025-09-30,3869.7046,3887.5700,3866.2808,3882.7774,56973463100
2025-10-09,3898.3070,3936.5761,3885.7437,3933.9724,72521850100
2025-10-10,3915.4752,3933.0053,3886.3050,3897.0281,71891767300
2025-10-13,3800.1055,3895.8300,3800.1055,3889.5022,70950610100
2025-10-14,3910.7825,3918.4357,3851.1209,3865.2289,80083963100
2025-10-15,3867.5364,3912.2912,3857.6668,3912.2095,64501295500
2025-10-16,3900.6834,3931.0500,3899.1673,3916.2280,59545149100
2025-10-17,3912.0403,3921.0648,3835.3648,3839.7553,61756301800
2025-10-20,3865.5523,3877.7215,3850.3673,3863.8926,54926171200
2025-10-21,3870.7488,3919.3183,3868.1453,3916.3322,59941571300
2025-10-22,3896.0736,3918.5924,3893.3250,3913.7576,54311734400
2025-10-23,3904.1590,3926.2171,3877.5294,3922.4101,56518926400
2025-10-24,3929.1150,3950.3115,3928.9598,3950.3115,56785844300
2025-10-27,3969.2197,3999.0667,3963.1017,3996.9445,63758954500
2025-10-28,3986.8912,4010.7275,3976.8326,3988.2239,57735768400
2025-10-29,3990.2655,4016.3310,3986.9414,4016.3310,61291746600
2025-10-30,4007.8207,4025.7048,3984.8284,3986.9008,66848560900
2025-10-31,3985.0641,3986.7433,3951.7308,3954.7900,67561540600
2025-11-03,3954.0783,3977.3051,3937.0215,3976.5207,64124594500
2025-11-04,3973.4575,3985.8822,3938.5197,3960.1860,61549379200
2025-11-05,3922.5844,3979.7537,3922.5844,3969.2483,61499161800
2025-11-06,3973.3493,4008.7991,3973.3493,4007.7599,62736754700
2025-11-07,3994.3167,4012.0054,3993.6910,3997.5557,59650703400
2025-11-10,4001.7939,4018.6958,3990.8359,4018.5972,63404999300
2025-11-11,4023.8770,4024.9390,3991.5156,4002.7576,58199492100
2025-11-12,3996.5648,4020.3775,3980.6756,4000.1396,58619322800
2025-11-13,3996.5143,4030.3983,3994.7712,4029.5012,61303106100
2025-11-14,4007.1258,4034.0786,3990.3074,3990.4921,62201711800
2025-11-17,3988.5564,3992.4041,3958.9484,3972.0348,59201795000
2025-11-18,3962.4437,3966.8854,3926.5885,3939.8131,59441104600
2025-11-19,3937.9198,3960.0518,3930.0745,3946.7424,53114960100
2025-11-20,3960.6993,3967.9710,3927.5124,3931.0512,53474954000
2025-11-21,3896.6646,3912.0063,3834.7490,3834.8908,63164625100
2025-11-24,3848.6565,3854.3305,3816.5757,3836.7655,50460171600
2025-11-25,3850.5710,3882.0299,3845.1383,3870.0228,47872761100
2025-11-26,3867.4290,3879.9231,3861.1769,3864.1844,45758975500
2025-11-27,3867.1971,3895.5892,3864.1311,3875.2594,44402194700
2025-11-28,3870.9438,3888.8885,3856.2500,3888.5962,44993197300
2025-12-01,3894.2132,3914.4644,3890.9485,3914.0061,53755413300
2025-12-02,3908.4559,3908.7688,3888.3275,3897.7116,45558449400
2025-12-03,3894.1556,3901.6960,3869.9528,3877.9996,48561727000
2025-12-04,3879.7417,3888.8595,3859.0491,3875.7933,44504029000
2025-12-05,3873.1207,3907.7816,3863.3137,3902.8076,50036876800
2025-12-08,3909.2260,3936.3111,3904.7377,3924.0778,54734978900
2025-12-09,3916.5087,3923.8986,3902.1278,3909.5216,52453825600
2025-12-10,3901.1275,3906.1163,3876.4745,3900.4960,49733150400
2025-12-11,3903.8948,3904.9632,3862.8210,3873.3176,52565860000
2025-12-12,3869.4127,3891.8068,3850.5968,3889.3457,57394713000
2025-12-15,3865.4021,3896.9769,3863.6296,3867.9209,50092279000
2025-12-16,3861.5145,3862.4271,3815.8444,3824.8119,51249482700
2025-12-17,3822.5086,3881.7519,3817.9955,3870.2775,51231369200
2025-12-18,3857.2568,3888.2853,3856.4229,3876.3705,46117262500
2025-12-19,3878.2270,3902.6708,3871.7767,3890.4475,51351189300
2025-12-22,3900.5350,3920.0121,3900.5152,3917.3638,52293899200
2025-12-23,3919.1063,3937.1270,3910.7449,3919.9786,52115695200
2025-12-24,3920.3466,3947.0408,3912.3107,3940.9470,47489644700
2025-12-25,3937.7196,3964.0733,3936.0782,3959.6211,46931309300
2025-12-26,3957.8326,3977.7062,3945.5238,3963.6789,55548959200
2025-12-29,3964.6513,3983.9787,3956.9455,3965.2796,56368719700
2025-12-30,3947.8707,3979.9901,3947.4187,3965.1159,52593258800
2025-12-31,3968.7256,3977.5358,3955.4871,3968.8401,49075149000
2026-01-05,3986.9721,4025.2632,3983.5759,4023.4167,59695045500
2026-01-06,4026.0158,4083.6672,4025.0880,4083.6672,70247227000
2026-01-07,4083.8430,4098.7771,4069.4358,4085.7723,68338435200
2026-01-08,4077.7150,4093.8718,4067.1216,4082.9788,66613133700
2026-01-09,4086.7624,4121.7226,4083.6155,4120.4260,72983798500
2026-01-12,4134.8930,4168.3569,4119.8793,4165.2870,83945608900
2026-01-13,4169.7041,4179.7020,4126.2343,4138.7585,86838271700
2026-01-14,4138.6454,4190.8663,4103.6205,4126.0932,95255128900
2026-01-15,4106.2241,4133.0726,4096.8496,4112.6012,68025079100
2026-01-16,4127.0632,4140.2251,4091.8106,4101.9127,76358846500
2026-01-19,4090.7185,4126.5175,4090.0567,4114.0001,68890587000
2026-01-20,4116.3659,4128.9304,4080.2938,4113.6490,73436249600
2026-01-21,4103.5291,4135.9585,4103.5291,4116.9400,66698950700
2026-01-22,4126.0717,4140.8378,4109.9232,4122.5760,70969540900
2026-01-23,4130.1076,4143.7498,4120.2040,4136.1642,78211545400
2026-01-26,4144.7782,4160.9852,4124.7004,4132.6052,88743973100
2026-01-27,4125.2155,4158.8019,4101.8299,4139.9041,75499086900
2026-01-28,4150.2152,4170.1468,4138.0188,4151.2378,82302674800
2026-01-29,4155.9185,4170.2138,4138.2992,4157.9845,90590837100
2026-01-30,4131.9929,4152.8501,4064.7769,4117.9476,80434274600
2026-02-02,4079.7075,4103.4073,4013.6557,4015.7464,73295369800
2026-02-03,4043.9061,4069.4179,4002.7820,4067.7379,63768424900
2026-02-04,4064.6772,4104.6207,4062.6825,4102.2020,67425424400
2026-02-05,4075.0254,4088.9041,4048.9390,4075.9167,59672223600
2026-02-06,4040.2992,4095.0303,4029.9731,4065.5834,55670980100
2026-02-09,4103.5396,4123.1587,4093.0561,4123.0897,57263258200
2026-02-10,4127.7658,4134.3382,4117.5635,4128.3731,52462096900
2026-02-11,4124.4277,4142.5612,4122.4283,4131.9850,50068527800
2026-02-12,4136.9900,4140.5931,4124.1308,4134.0178,52937011600
2026-02-13,4115.9243,4123.8443,4079.7702,4082.0726,50079947200
2026-02-24,4129.1338,4131.5499,4105.9369,4117.4089,56632224900
2026-02-25,4123.7808,4167.8438,4122.6987,4147.2305,72478721400
2026-02-26,4151.0680,4152.1926,4127.1531,4146.6311,65170282600
2026-02-27,4128.8974,4166.2344,4128.3600,4162.8815,68204764600
2026-03-02,4151.8011,4188.7702,4131.3676,4182.5909,86157921800
2026-03-03,4189.4079,4197.2280,4116.0110,4122.6760,92113917000
2026-03-04,4087.6320,4106.0397,4055.4125,4082.4740,76516953100
2026-03-05,4109.7770,4125.6166,4090.6213,4108.5670,68974653500
2026-03-06,4085.8954,4129.4647,4085.8954,4124.1940,64676576000
2026-03-09,4098.6987,4106.5336,4052.5454,4096.6023,79780355600
2026-03-10,4098.5869,4123.9578,4098.5869,4123.1380,67492219400
2026-03-11,4123.6663,4135.8392,4112.7998,4133.4331,70772716900
2026-03-12,4133.1996,4141.6488,4103.1636,4129.1026,78615118200
2026-03-13,4117.5738,4134.0794,4086.8469,4095.4485,79205476400
2026-03-16,4092.2491,4096.1333,4048.0866,4084.7858,73222709800
2026-03-17,4086.2953,4108.4000,4049.5801,4049.9073,67877122400
2026-03-18,4053.3052,4065.3734,4023.0295,4062.9844,62387310200
2026-03-19,4028.5420,4042.0221,3994.1651,4006.5523,66725542200
2026-03-20,4004.5732,4022.7033,3955.7113,3957.0527,66679838700
2026-03-23,3904.9513,3906.6220,3794.6844,3813.2829,80473885000
2026-03-24,3849.6312,3881.4236,3807.9937,3881.2797,68062203900
2026-03-25,3892.2690,3933.0613,3891.8159,3931.8375,68834362600
2026-03-26,3924.9621,3937.1041,3880.5729,3889.0835,61597398100
2026-03-27,3852.0936,3924.1075,3852.0936,3913.7238,56134296300
2026-03-30,3884.2769,3924.2893,3872.7756,3923.2869,59558947900
2026-03-31,3924.0670,3948.8107,3891.8605,3891.8605,60670498300
2026-04-01,3939.5658,3955.9430,3929.9213,3948.5521,56461159800
2026-04-02,3940.7989,3952.5761,3900.1164,3919.2852,54421283500
2026-04-03,3927.5923,3929.5285,3871.3004,3880.0967,49269908200
2026-04-07,3884.1505,3902.6065,3875.6843,3890.1645,47361507600
2026-04-08,3930.2507,3994.9975,3926.2489,3994.9975,64413535200
2026-04-09,3967.6296,3979.1271,3955.2458,3966.1712,54156980100
2026-04-10,3985.4640,4011.0243,3979.8140,3986.2247,54641554100
2026-04-13,3971.1985,3991.2622,3966.1981,3988.5580,54578176800
2026-04-14,4006.7267,4026.6256,3992.4071,4026.6256,57025900300
2026-04-15,4039.4711,4050.6208,4020.9039,4027.2095,56945858900
2026-04-16,4030.1378,4057.8314,4028.9086,4055.5468,54587696700
